show_id,type,title,release_year,year_added,rating,audience_group,genre
s4268,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,2020,2020,TV-14,Teens,Documentaries
s4268,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,2020,2020,TV-14,Teens,LGBTQ Movies
s4269,Movie,Mucize,2015,2017,TV-14,Teens,Dramas
s4269,Movie,Mucize,2015,2017,TV-14,Teens,International Movies
s427,TV Show,Almost Happy,2020,2020,TV-MA,Adults,International TV Shows
s427,TV Show,Almost Happy,2020,2020,TV-MA,Adults,Spanish-Language TV Shows
s427,TV Show,Almost Happy,2020,2020,TV-MA,Adults,TV Comedies
s4270,Movie,Mud,2012,2021,PG-13,Teens,Dramas
s4270,Movie,Mud,2012,2021,PG-13,Teens,Independent Movies
s4271,Movie,Mudbound,2017,2017,R,Adults,Dramas
s4271,Movie,Mudbound,2017,2017,R,Adults,Independent Movies
s4272,Movie,Mugamoodi,2012,2018,TV-14,Teens,Action & Adventure
s4272,Movie,Mugamoodi,2012,2018,TV-14,Teens,International Movies
s4273,Movie,Mujeres arriba,2019,2020,TV-14,Teens,Comedies
s4273,Movie,Mujeres arriba,2019,2020,TV-14,Teens,International Movies
s4273,Movie,Mujeres arriba,2019,2020,TV-14,Teens,Romantic Movies
s4274,Movie,Mujhse Shaadi Karogi,2004,2019,TV-PG,Family,Comedies
s4274,Movie,Mujhse Shaadi Karogi,2004,2019,TV-PG,Family,International Movies
s4274,Movie,Mujhse Shaadi Karogi,2004,2019,TV-PG,Family,Romantic Movies
s4275,Movie,Mujrim,1989,2017,TV-14,Teens,Action & Adventure
s4275,Movie,Mujrim,1989,2017,TV-14,Teens,Dramas
s4275,Movie,Mujrim,1989,2017,TV-14,Teens,International Movies
s4276,Movie,Mukhsin,2006,2020,TV-PG,Family,Children & Family Movies
s4276,Movie,Mukhsin,2006,2020,TV-PG,Family,Comedies
s4276,Movie,Mukhsin,2006,2020,TV-PG,Family,Dramas
s4277,Movie,Mumbai Cha Raja,2012,2016,TV-MA,Adults,Dramas
s4277,Movie,Mumbai Cha Raja,2012,2016,TV-MA,Adults,Independent Movies
s4277,Movie,Mumbai Cha Raja,2012,2016,TV-MA,Adults,International Movies
s4278,Movie,Mumbai Delhi Mumbai,2014,2020,TV-MA,Adults,Comedies
s4278,Movie,Mumbai Delhi Mumbai,2014,2020,TV-MA,Adults,International Movies
s4278,Movie,Mumbai Delhi Mumbai,2014,2020,TV-MA,Adults,Romantic Movies
s4279,Movie,Mumbai Matinee,2003,2019,TV-14,Teens,Comedies
s4279,Movie,Mumbai Matinee,2003,2019,TV-14,Teens,International Movies
s4279,Movie,Mumbai Matinee,2003,2019,TV-14,Teens,Romantic Movies
s428,Movie,Almost Love,2020,2020,TV-MA,Adults,Comedies
s428,Movie,Almost Love,2020,2020,TV-MA,Adults,Dramas
s428,Movie,Almost Love,2020,2020,TV-MA,Adults,Independent Movies
s4280,Movie,Mumbai Meri Jaan,2008,2018,TV-MA,Adults,Dramas
s4280,Movie,Mumbai Meri Jaan,2008,2018,TV-MA,Adults,International Movies
s4281,Movie,Munafik 2,2018,2019,TV-MA,Adults,Horror Movies
s4281,Movie,Munafik 2,2018,2019,TV-MA,Adults,International Movies
s4282,Movie,Mundeyan Ton Bachke Rahin,2014,2018,TV-14,Teens,Comedies
s4282,Movie,Mundeyan Ton Bachke Rahin,2014,2018,TV-14,Teens,International Movies
s4282,Movie,Mundeyan Ton Bachke Rahin,2014,2018,TV-14,Teens,Music & Musicals
s4283,Movie,Mune: Guardian of the Moon,2014,2018,PG,Family,Children & Family Movies
s4284,Movie,Muppets Most Wanted,2014,2020,PG,Family,Children & Family Movies
s4284,Movie,Muppets Most Wanted,2014,2020,PG,Family,Comedies
s4285,Movie,Muqaddar ka Faisla,1987,2020,TV-14,Teens,Action & Adventure
