show_id,type,title,release_year,year_added,rating,country,country_single
s5334,Movie,Sad Hill Unearthed,2017,2018,TV-14,Spain,Spain
s5335,Movie,Sadece Sen,2014,2017,TV-MA,Turkey,Turkey
s5336,Movie,Sadie's Last Days on Earth,2016,2017,TV-14,Canada,Canada
s5337,Movie,Sadma,1983,2019,TV-14,India,India
s5338,TV Show,Sadqay Tumhare,2014,2016,TV-PG,Pakistan,Pakistan
s5339,Movie,Saeed Mirza: The Leftist Sufi,2016,2017,TV-MA,India,India
s534,TV Show,Anjaan: Rural Myths,2018,2018,TV-14,India,India
s5340,TV Show,Safe,2018,2019,TV-MA,United Kingdom,United Kingdom
s5341,Movie,Safety Not Guaranteed,2012,2020,R,United States,United States
s5342,Movie,Sahara,2017,2017,TV-Y7,"France, Canada",France
s5342,Movie,Sahara,2017,2017,TV-Y7,"France, Canada",Canada
s5343,Movie,Saheb Bibi Golaam,2016,2017,TV-MA,India,India
s5344,Movie,Saheb Biwi Aur Gangster Returns,2013,2020,TV-MA,India,India
s5345,TV Show,Saint Seiya,1986,2020,TV-14,Japan,Japan
s5346,TV Show,Saint Seiya: The Lost Canvas,2009,2018,TV-MA,Japan,Japan
s5347,Movie,Sairat,2016,2018,TV-14,India,India
s5348,Movie,Sakaling Maging Tayo,2019,2020,TV-14,Philippines,Philippines
s5349,Movie,Sakhi,2007,2018,TV-PG,India,India
s535,TV Show,Anjaan: Special Crimes Unit,2018,2018,TV-14,India,India
s5350,TV Show,Sakho & Mangane,2019,2020,TV-MA,Senegal,Senegal
s5351,Movie,Salaakhen,1975,2017,TV-14,India,India
s5352,Movie,Saladin,1963,2020,TV-MA,Egypt,Egypt
s5353,Movie,Salam - The First ****** Nobel Laureate,2018,2019,TV-PG,United States,United States
s5354,Movie,Salem: His Sister's Father,2014,2019,TV-14,Egypt,Egypt
s5356,TV Show,Sam & Cat,2014,2019,TV-PG,United States,United States
s5357,Movie,Sam Jay: 3 In The Morning,2020,2020,TV-MA,United States,United States
s5358,Movie,Sam Kinison: Breaking the Rules,1987,2018,TV-MA,United States,United States
s5359,Movie,Sam Kinison: Family Entertainment Hour,1991,2018,TV-MA,United States,United States
s536,Movie,Anjelah Johnson: Not Fancy,2015,2015,TV-14,United States,United States
s5360,Movie,Sam Kinison: Live in Vegas,1991,2018,TV-MA,United States,United States
s5361,Movie,Sam Kinison: The Scream Continues,2016,2018,TV-MA,United States,United States
s5362,Movie,Samantaral,2017,2018,TV-MA,India,India
s5363,TV Show,Samantha!,2019,2019,TV-MA,Brazil,Brazil
s5364,Movie,Samarppanam,2017,2018,TV-PG,India,India
s5365,Movie,Same Kind of Different as Me,2017,2018,PG-13,United States,United States
s5366,Movie,Sameer Abu Alneel,2013,2019,TV-14,Egypt,Egypt
s5367,TV Show,Sammy & Co,2014,2015,TV-Y,France,France
s5368,Movie,Sample This,2012,2016,TV-14,United States,United States
s5369,Movie,Samson,2018,2018,PG-13,"South Africa, United States",South Africa
s5369,Movie,Samson,2018,2018,PG-13,"South Africa, United States",United States
s537,Movie,Ankhon Dekhi,2013,2020,TV-PG,India,India
s5371,TV Show,Samurai Gourmet,2017,2017,TV-PG,Japan,Japan
s5372,Movie,San Pietro,1945,2017,TV-14,United States,United States
s5373,Movie,Sanai Choughade,2008,2018,TV-14,India,India
s5374,Movie,Sand Castle,2017,2017,TV-MA,United States,United States
s5375,Movie,Sand Storm,2016,2016,TV-PG,"Israel, Germany, France",Israel
s5375,Movie,Sand Storm,2016,2016,TV-PG,"Israel, Germany, France",Germany
s5375,Movie,Sand Storm,2016,2016,TV-PG,"Israel, Germany, France",France
s5376,Movie,Sandy Wexler,2017,2017,TV-14,United States,United States
s5377,Movie,Sangam,1964,2019,TV-14,India,India
s5378,Movie,Sanju,2018,2018,TV-MA,India,India
s5379,TV Show,SanPa: Sins of the Savior,2020,2020,TV-MA,Italy,Italy
s538,Movie,Ankur Arora Murder Case,2013,2017,TV-14,India,India
s5380,Movie,Santa Banta Pvt Ltd,2016,2020,TV-14,India,India
s5381,TV Show,Santa Clarita Diet,2019,2019,TV-MA,United States,United States
s5382,Movie,Santa Claws,2014,2017,TV-PG,United States,United States
s5383,Movie,Santa Girl,2019,2019,TV-PG,United States,United States
s5385,Movie,Santa's Apprentice,2010,2015,TV-G,"Australia, France, Ireland",Australia
s5385,Movie,Santa's Apprentice,2010,2015,TV-G,"Australia, France, Ireland",France
s5385,Movie,Santa's Apprentice,2010,2015,TV-G,"Australia, France, Ireland",Ireland
s5386,Movie,Santana,2020,2020,TV-MA,"South Africa, Angola",South Africa
s5386,Movie,Santana,2020,2020,TV-MA,"South Africa, Angola",Angola
s5387,Movie,Santo Cachón,2018,2018,TV-14,Colombia,Colombia
s5388,Movie,Sara's Notebook,2018,2018,TV-MA,Spain,Spain
s5389,Movie,Sarah Cooper: Everything's Fine,2020,2020,TV-MA,United States,United States
s539,Movie,Annabelle Hooper and the Ghosts of Nantucket,2016,2017,TV-PG,United States,United States
s5390,Movie,Sarah Silverman A Speck of Dust,2017,2017,TV-MA,United States,United States
s5391,Movie,Sarah's Key,2010,2019,PG-13,France,France
s5392,Movie,Sarajevo,2014,2017,TV-PG,"Austria, Czech Republic",Austria
s5392,Movie,Sarajevo,2014,2017,TV-PG,"Austria, Czech Republic",Czech Republic
s5393,Movie,Sardaar ji,2015,2017,TV-14,Canada,Canada
s5394,Movie,Sardaarji 2,2016,2017,TV-PG,"Australia, India",Australia
s5394,Movie,Sardaarji 2,2016,2017,TV-PG,"Australia, India",India
s5395,Movie,Sarivar Sari,2005,2018,TV-14,India,India
s5398,Movie,Sarvam Thaala Mayam (Telugu Version),2018,2019,TV-14,India,India
s5399,Movie,Sarvopari Palakkaran,2017,2018,TV-14,India,India
s54,TV Show,100 Humans,2020,2020,TV-14,United States,United States
s540,TV Show,Anne with an E,2019,2020,TV-PG,Canada,Canada
s5400,Movie,Sat Shri Akaal England,2017,2018,TV-14,India,India
s5401,Movie,Sat Sri Akal,2008,2019,TV-14,India,India
s5402,Movie,Satan & Adam,2018,2019,TV-MA,United States,United States
s5404,Movie,Satrangi Re,2012,2018,TV-14,India,India
s5405,Movie,Satria Heroes: Revenge of the Darkness,2017,2020,TV-G,Indonesia,Indonesia
s5406,Movie,Satte Pe Satta,1982,2019,TV-14,India,India
s5408,Movie,Saturday Church,2017,2020,TV-MA,United States,United States
s5409,Movie,Satyagraha,2013,2018,TV-14,India,India
s541,TV Show,Anohana: The Flower We Saw That Day,2011,2019,TV-14,Japan,Japan
s5410,Movie,Saudi Arabia Uncovered,2016,2016,TV-14,United Kingdom,United Kingdom
s5411,Movie,Savage Dog,2017,2017,TV-MA,United States,United States
s5412,Movie,Savage Raghda,2018,2019,TV-MA,Egypt,Egypt
s5413,TV Show,Save Me,2017,2020,TV-MA,South Korea,South Korea
s5414,TV Show,Save Our Shelter,2015,2018,TV-G,United States,United States
s5415,Movie,Saverio Raimondo: Il Satiro Parlante,2019,2019,TV-MA,Italy,Italy
s5416,Movie,Saving Capitalism,2017,2017,TV-PG,United States,United States
s5417,Movie,Saving Mr. Banks,2013,2019,PG-13,"United States, United Kingdom, Australia",United States
s5417,Movie,Saving Mr. Banks,2013,2019,PG-13,"United States, United Kingdom, Australia",United Kingdom
s5417,Movie,Saving Mr. Banks,2013,2019,PG-13,"United States, United Kingdom, Australia",Australia
s5418,Movie,Saving Zoë,2019,2020,R,United States,United States
s5419,Movie,Savita Damodar Paranjpe,2018,2018,TV-14,India,India
s542,Movie,Anon,2018,2018,TV-MA,"United Kingdom, Canada, United States, Germany",United Kingdom
s542,Movie,Anon,2018,2018,TV-MA,"United Kingdom, Canada, United States, Germany",Canada
s542,Movie,Anon,2018,2018,TV-MA,"United Kingdom, Canada, United States, Germany",United States
s542,Movie,Anon,2018,2018,TV-MA,"United Kingdom, Canada, United States, Germany",Germany
s5420,TV Show,Say I Do,2020,2020,TV-14,United States,United States
s5421,Movie,Say When,2014,2018,R,United States,United States
s5423,Movie,Scales: Mermaids Are Real,2017,2020,PG,United States,United States
s5424,TV Show,SCAMS,2019,2019,TV-14,Japan,Japan
s5426,Movie,Scandal in Sorrento,1955,2020,TV-PG,"Italy, France",Italy
s5426,Movie,Scandal in Sorrento,1955,2020,TV-PG,"Italy, France",France
s5427,TV Show,Scare Tactics,2011,2019,TV-MA,United States,United States
s5428,Movie,Scarecrow,2019,2020,TV-MA,Egypt,Egypt
s5429,Movie,Scary Movie,2000,2020,R,United States,United States
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",Brazil
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",Netherlands
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",United States
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",Colombia
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",Austria
s543,Movie,Another Forever,2016,2017,TV-PG,"Brazil, Netherlands, United States, Colombia, Austria, Germany",Germany
s5430,Movie,Scary Movie 5,2013,2020,PG-13,United States,United States
s5431,Movie,Schindler's List,1993,2018,R,United States,United States
s5432,TV Show,Schitt's Creek,2020,2020,TV-MA,"Canada, United States",Canada
s5432,TV Show,Schitt's Creek,2020,2020,TV-MA,"Canada, United States",United States
s5433,Movie,School Daze,1988,2020,R,United States,United States
s5434,Movie,School Life,2019,2020,TV-MA,France,France
s5435,Movie,Schubert In Love,2016,2018,TV-14,Germany,Germany
s5436,TV Show,Schulz Saves America,2020,2020,TV-MA,United States,United States
s5437,TV Show,Scissor Seven,2020,2020,TV-14,China,China
s5438,Movie,Scooby-Doo on Zombie Island,1998,2019,TV-PG,United States,United States
s5439,TV Show,Scooby-Doo!: Mystery Incorporated,2012,2019,TV-Y7,United States,United States
s544,TV Show,Another Life,2019,2019,TV-MA,United States,United States
s5440,Movie,Scorpion King 5: Book of Souls,2018,2018,PG-13,United States,United States
s5441,Movie,Scott Pilgrim vs. the World,2010,2018,PG-13,"United States, United Kingdom, Canada, Japan",United States
